Source,Target
13580,15351
13580,15345
13581,15342
13581,15355
13582,15355
13582,15341
13583,15376
13583,15350
13584,15376
13585,15351
13585,15345
13586,15341
13586,15410
13587,15342
13587,15345
13588,15376
13589,15345
13589,15341
13590,15342
13590,15376
13591,15345
13591,15356
13592,15341
13592,15345
13593,15342
13593,15341
13594,15356
13594,15410
13595,15358
13595,15361
13596,15376
13596,15342
13597,15385
13597,15341
13598,15376
13599,15385
13599,15341
13600,15345
13600,15499
13601,15357
13602,15342
13602,15385
13603,15342
13603,15356
13604,15419
13605,15345
13605,15365
13606,15362
13606,15352
13607,15358
13607,15361
13608,15412
13608,15345
13609,15411
13609,15345
13610,15391
13610,15345
13611,15345
13612,15413
13612,15424
13613,15345
13613,15412
13614,15424
13615,15358
13615,15361
13616,15400
13617,15345
13617,15412
13618,15391
13618,15424
13619,15345
13620,15353
13620,15345
13621,15345
13622,15362
13622,15345
13623,15345
13623,15429
13624,15345
13625,15358
13625,15361
13626,15511
13627,15354
13627,15345
13628,15345
13629,15345
13630,15354
13631,15358
13631,15350
13632,15371
13632,15345
13633,15363
13633,15427
13634,15363
13634,15345
13635,15345
13636,15358
13636,15418
13637,15358
13637,15375
13638,15354
13639,15345
13639,15412
13640,15358
13640,15361
13641,15358
13641,15361
13642,15363
13643,15363
13643,15352
13644,15354
13645,15353
13645,15352
13646,15345
13646,15362
13647,15358
13647,15361
13648,15371
13648,15345
13649,15363
13649,15414
13650,15345
13650,15412
13651,15358
13651,15361
13652,15345
13652,15399
13653,15442
13653,15400
13654,15345
13654,15412
13655,15363
13655,15345
13656,15412
13656,15473
13657,15354
13658,15362
13658,15352
13659,15412
13660,15391
13660,15388
13661,15365
13661,15364
13662,15358
13662,15361
13663,15358
13663,15361
13664,15363
13664,15345
13665,15358
13665,15361
13666,15345
13666,15447
13667,15419
13667,15345
13668,15358
13668,15361
13669,15359
13669,15358
13670,15345
13671,15345
13671,15363
13672,15359
13672,15345
13673,15358
13673,15361
13674,15354
13674,15345
13675,15363
13676,15400
13676,15356
13677,15358
13677,15361
13678,15345
13678,15357
13679,15412
13680,15371
13680,15345
13681,15345
13681,15341
13682,15345
13682,15511
13683,15353
13683,15345
13684,15345
13684,15341
13685,15345
13685,15511
13686,15345
13687,15371
13687,15352
13688,15412
13688,15511
13689,15345
13689,15412
13690,15345
13690,15355
13691,15357
13692,15530
13692,15345
13693,15359
13694,15383
13695,15530
13695,15345
13696,15398
13697,15549
13698,15530
13698,15345
13699,15342
13700,15341
13701,15341
13702,15342
13703,15342
13703,15341
13704,15341
13704,15342
13705,15466
13705,15368
13706,15342
13706,15466
13707,15342
13708,15342
13708,15349
13709,15368
13709,15370
13710,15348
13710,15354
13711,15350
13711,15342
13712,15342
13713,15342
13713,15352
13714,15342
13715,15362
13716,15342
13716,15345
13717,15342
13717,15345
13718,15362
14382,15353
13720,15359
13721,15365
13722,15341
13722,15342
13723,15342
13723,15385
13724,15466
13724,15342
13725,15345
13725,15466
13726,15385
13726,15374
13727,15466
13727,15342
13728,15356
13728,15359
13729,15374
13729,15356
13730,15343
13731,15342
13731,15466
13732,15342
13733,15355
13733,15466
13734,15356
13734,15342
13735,15342
13735,15466
13736,15356
13737,15342
13737,15352
13738,15416
13739,15354
13739,15341
13740,15354
13740,15405
13741,15376
13742,15354
13742,15350
13743,15350
13744,15348
13744,15351
13745,15346
13746,15362
13747,15346
13748,15342
13749,15359
13750,15345
13751,15357
13752,15358
13753,15363
13754,15521
13755,15366
13756,15371
13757,15427
13758,15596
13759,15341
13759,15342
13760,15349
13760,15350
13761,15398
13762,15361
13762,15358
13763,15399
13764,15462
13765,15467
13765,15400
13766,15341
13767,15363
13767,15483
13768,15359
13769,15574
13770,15400
13771,15358
13772,15574
13773,15342
13774,15597
13774,15345
13775,15374
13776,15393
13777,15597
13777,15345
13778,15342
13779,15366
13780,15354
13781,15362
13782,15358
13783,15362
13784,15342
13785,15352
13785,15374
13786,15345
13787,15345
13788,15408
13788,15414
13789,15376
13790,15362
13791,15359
13791,15356
13792,15350
13792,15356
13793,15345
13793,15348
13794,15597
13794,15345
13795,15366
13796,15408
13797,15342
13798,15345
13798,15597
13799,15342
13799,15597
13800,15394
13801,15342
13801,15349
13802,15342
13802,15349
13803,15374
13803,15352
13804,15344
13804,15352
13805,15356
13805,15376
13806,15352
13806,15597
13807,15362
13808,15374
13808,15354
13809,15349
13810,15342
13810,15349
13811,15350
13812,15349
13812,15342
13813,15414
13814,15400
13815,15393
13815,15408
13816,15342
13817,15352
13817,15350
13818,15342
13818,15597
13819,15352
13820,15349
13820,15350
13821,15597
13821,15464
13822,15597
13822,15345
13823,15342
13824,15342
13825,15352
13825,15393
13826,15362
13826,15526
13827,15349
13827,15434
13828,15341
13829,15342
13830,15351
13831,15342
13832,15348
13832,15350
13833,15354
13833,15526
13834,15349
13834,15362
13835,15342
13836,15342
13836,15526
15045,15349
13838,15526
13838,15374
13839,15526
13839,15349
13840,15356
13841,15342
13842,15429
13842,15349
13843,15358
13844,15362
13845,15374
13845,15348
13846,15352
13847,15342
13847,15382
13848,15352
13848,15464
13849,15391
13849,15388
13850,15352
13850,15350
13851,15381
13851,15366
13852,15341
13853,15354
13853,15344
13854,15350
13855,15352
13856,15352
13856,15350
13857,15352
13857,15382
13858,15355
13859,15382
13859,15352
13860,15396
13861,15358
13862,15399
13863,15361
13864,15358
13865,15362
13866,15505
13867,15418
13868,15361
13869,15418
13870,15467
13871,15447
13872,15353
13873,15345
13874,15360
13875,15400
13876,15374
13877,15467
13878,15353
13879,15400
13880,15354
13881,15399
14192,15353
13883,15399
13884,15462
13885,15414
13886,15400
13887,15400
15139,15343
13889,15399
13890,15360
13891,15518
13892,15408
13893,15400
13894,15353
13895,15413
13896,15399
13896,15358
13897,15413
13897,15343
13898,15343
13898,15365
13899,15419
13900,15413
13901,15424
13902,15358
13903,15466
13903,15408
13904,15466
13905,15374
13906,15466
13906,15393
13907,15342
13907,15466
13908,15466
13908,15352
13909,15408
13909,15374
13910,15345
13910,15466
13911,15385
13911,15374
13912,15356
13912,15342
13913,15374
13913,15342
13914,15351
13915,15466
13915,15341
13916,15356
13916,15466
13917,15351
13918,15408
13918,15466
13919,15342
13920,15466
13920,15352
13921,15466
13921,15342
13922,15362
13922,15430
13923,15466
13923,15342
13924,15398
13925,15356
13926,15343
13927,15351
13927,15437
13928,15358
13929,15358
13930,15466
13930,15356
13931,15466
13931,15342
13932,15356
13933,15368
13933,15466
13934,15356
13934,15466
13935,15374
13936,15350
13936,15356
13937,15342
13938,15466
13938,15342
13939,15351
13940,15351
13941,15351
13942,15466
13943,15345
13944,15342
13944,15385
13945,15341
13946,15466
13946,15342
13947,15374
13947,15466
13948,15356
13949,15356
13949,15351
13950,15466
13951,15386
13951,15466
13952,15466
13953,15466
13954,15466
13954,15374
13955,15351
13956,15374
13956,15466
13957,15383
13958,15466
13958,15356
13959,15351
13960,15351
13961,15349
13962,15466
13962,15342
13963,15393
13963,15466
13964,15393
13964,15466
13965,15466
13966,15342
13966,15466
13967,15358
13968,15356
13968,15365
13969,15351
13969,15356
13970,15374
13970,15351
13971,15356
13972,15350
13972,15342
13973,15343
13974,15345
13974,15349
13975,15352
13975,15374
13976,15374
13977,15408
13977,15393
13978,15342
13978,15356
13979,15466
13980,15356
13981,15466
13982,15388
13983,15351
13984,15349
13985,15356
13986,15362
13987,15356
13987,15342
13988,15360
13988,15342
13989,15466
13989,15342
13990,15466
13990,15374
13991,15361
13991,15358
13992,15435
13992,15466
13993,15466
13993,15374
13994,15374
13994,15466
13995,15362
13996,15351
13997,15351
13998,15466
13998,15356
13999,15351
14000,15360
14000,15403
14001,15345
14002,15345
14002,15466
14003,15374
14003,15393
14004,15466
14004,15356
14005,15466
14006,15466
14007,15356
14007,15362
14008,15349
14008,15466
14009,15356
14009,15374
14010,15466
14010,15342
14011,15408
14011,15466
14012,15466
14012,15342
14013,15374
14013,15466
14014,15343
14015,15342
14016,15341
14017,15342
14018,15342
14019,15501
14020,15342
14021,15358
14022,15363
14023,15342
14024,15342
14025,15341
14026,15374
14027,15342
14028,15342
14029,15342
14030,15374
14031,15342
14032,15342
14033,15374
14034,15374
14035,15342
14036,15342
14037,15341
14038,15342
14039,15342
14040,15355
14041,15342
14042,15342
14043,15374
14044,15563
14045,15341
14045,15342
14046,15341
14047,15345
14048,15341
14048,15342
14049,15348
14049,15356
14050,15352
14050,15350
14051,15376
14051,15341
14052,15361
14052,15444
14053,15342
14054,15362
14055,15365
14055,15349
14056,15354
14056,15342
14057,15350
14058,15342
14058,15341
14059,15355
14060,15341
14060,15342
14061,15342
14061,15350
14062,15352
14063,15355
14064,15344
14064,15345
14065,15352
14066,15382
14066,15352
14067,15352
14067,15374
14068,15350
14068,15345
14069,15352
14069,15355
14070,15382
14071,15352
14072,15382
14072,15374
14073,15483
14074,15598
14075,15345
14075,15359
14076,15519
14077,15363
14078,15363
14079,15362
14080,15358
14081,15354
14081,15345
14082,15531
14083,15358
14084,15363
14085,15362
14086,15362
14087,15407
14088,15358
14089,15599
14090,15341
14091,15599
14092,15342
14093,15362
14094,15351
14095,15342
14095,15591
14096,15397
14097,15362
14098,15342
14099,15351
14100,15374
14101,15419
14102,15358
14103,15599
14104,15599
14105,15489
14106,15342
14107,15599
14108,15342
14109,15397
14110,15489
14111,15599
14112,15599
14113,15342
14114,15345
14114,15410
14115,15374
14115,15345
14116,15376
14116,15342
14117,15393
14117,15352
14118,15362
14119,15410
14119,15345
14120,15356
14120,15352
14121,15351
14121,15393
14122,15410
14122,15351
14123,15391
14124,15341
14125,15378
14126,15475
14127,15479
14128,15342
14129,15342
14130,15374
14131,15374
14132,15342
14133,15342
14134,15355
14135,15374
14136,15342
14137,15342
14138,15342
14139,15342
14140,15342
15122,15342
14142,15342
14143,15342
14144,15374
14145,15342
14146,15342
14147,15374
14148,15342
14149,15342
14150,15342
14151,15342
14152,15341
14153,15342
14154,15342
14155,15374
14156,15342
14157,15374
14158,15342
14159,15371
14160,15342
14161,15414
14162,15341
14163,15342
14164,15341
14165,15600
14166,15354
14167,15342
14168,15599
14169,15344
14170,15346
14171,15599
14172,15342
14173,15354
14174,15341
14175,15355
14176,15341
14176,15342
14177,15345
14178,15382
14178,15352
14179,15345
14179,15356
14180,15341
14181,15599
14182,15346
14183,15341
14184,15346
14185,15341
14186,15353
14186,15345
14187,15399
14188,15599
14189,15342
14190,15341
14191,15341
14192,15353
14193,15342
14194,15346
14195,15342
14196,15342
14197,15342
14198,15599
14199,15397
14200,15341
14201,15341
14202,15342
14203,15342
14204,15358
14205,15466
14205,15341
14206,15342
14207,15341
14207,15345
14208,15356
14208,15345
14209,15342
14209,15341
14210,15342
14210,15356
14211,15342
14211,15356
14212,15342
14212,15341
14213,15342
15318,15342
14215,15419
14216,15599
14217,15351
14217,15599
14218,15342
14219,15342
14220,15599
14221,15342
14222,15397
14223,15599
14224,15351
14225,15456
14226,15599
14227,15599
14228,15599
14229,15342
14230,15600
14231,15599
14231,15345
14232,15599
14233,15342
14234,15342
14235,15351
14235,15601
14236,15342
14237,15342
14238,15342
14239,15342
14239,15345
14240,15351
14241,15456
14242,15599
14243,15600
14244,15346
14245,15599
14246,15342
14247,15342
14248,15599
14248,15352
14249,15344
14250,15599
14251,15342
14252,15599
14253,15599
14254,15353
14255,15342
14256,15342
14257,15342
14258,15342
14259,15600
14260,15342
14261,15599
14262,15342
14263,15342
14264,15342
15104,15342
14266,15599
14267,15342
14267,15602
14268,15342
14269,15599
14270,15342
14271,15342
14272,15348
14273,15342
14274,15341
14275,15599
14276,15342
14277,15599
14278,15599
14278,15352
14279,15599
14280,15599
14281,15397
14282,15599
14283,15342
14284,15419
14285,15362
14286,15342
14287,15354
14288,15397
14289,15342
14290,15342
14291,15353
14292,15353
14293,15342
14294,15342
14295,15342
14296,15342
14297,15599
14297,15341
14298,15342
14299,15342
14300,15599
14301,15599
14302,15353
14303,15341
14304,15342
14305,15599
14306,15342
14307,15342
14308,15342
14309,15356
14310,15359
14311,15342
14312,15599
14313,15351
14314,15473
14314,15342
14315,15342
14316,15600
14316,15342
14317,15342
14318,15342
14319,15599
14319,15356
14320,15342
14321,15599
14322,15342
14323,15397
14324,15599
14325,15342
14326,15342
14327,15599
14328,15341
14328,15342
14329,15362
14330,15599
14331,15359
14332,15342
14333,15600
14334,15342
14335,15342
14336,15342
14336,15352
14337,15354
14338,15341
14339,15440
14340,15354
14341,15599
14342,15342
14343,15342
14344,15599
14345,15358
14345,15361
14346,15342
14347,15342
14347,15341
14348,15342
14349,15342
14350,15599
14351,15341
14351,15357
14352,15342
14353,15363
14354,15342
14355,15599
14355,15351
14356,15384
14357,15371
14357,15342
14358,15342
14359,15599
14360,15599
14360,15352
14361,15599
14361,15352
14362,15341
14363,15358
14364,15342
14365,15599
14366,15342
14367,15342
14368,15599
14369,15353
14370,15351
14371,15342
14372,15354
14372,15359
14373,15358
14374,15362
14375,15397
14376,15356
14377,15342
14378,15356
14379,15599
14380,15341
14381,15599
14382,15353
14383,15419
14384,15342
14385,15599
14386,15407
14387,15353
14388,15599
14389,15341
14390,15342
14391,15342
14392,15342
14393,15599
14394,15341
14394,15345
14395,15599
14396,15388
14396,15391
14397,15342
14398,15440
14398,15341
14399,15383
14399,15429
14400,15599
14401,15342
14402,15358
14403,15345
14403,15371
14404,15342
14404,15341
14405,15382
14406,15355
14407,15381
14407,15348
14408,15341
14408,15342
